performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation,overall_exploitative,reasoning,video_id,title
0.9,0.8,0.9,0.0,0.3,0.7,0.8,"The video uses staged content with exaggerated emotional expressions and manufactured drama about private feelings, combined with some commercial promotion, indicating a high likelihood of exploitative content focused on generating views rather than genuine family documentation.",c8tizbIrWWc,Leaving Out My SECRET DIARY For My EX BOYFRIEND To Find PRANK
0.8,0.7,0.6,0.0,0.0,0.1,0.6,"The thumbnail and title depict staged emotional drama with scripted dialogue and exaggerated expressions to attract views, indicating performative labor and manufactured conflict, but lack challenge format or overt commercial content, with minimal privacy concerns.",RaMnysCkIng,SAYING GOODBYE FOREVER **emotional**💔| Piper Rockelle
0.9,0.7,0.3,0.9,0.4,0.2,0.8,"The video features a staged challenge format with a child performing scripted content, uses emotional expressions to attract clicks, includes some commercial links, and overall appears to prioritize content generation over genuine family documentation.",QJ8shR4BXBg,100 Dates In 24 Hours!
0.9,0.6,0.3,1.0,0.7,0.4,0.8,"The video involves a staged challenge with children performing scripted content for views, uses some emotional bait and commercial links, and exposes intimate social interactions that suggest exploitation for content creation rather than natural family documentation.",YPymnxtTG-0,Asking STRANGERS To Be My BOYFRIEND Challenge **1 DATE = $100** ❤️💵| Piper Rockelle
0.8,0.7,0.6,0.7,0.3,0.4,0.6,"The thumbnail and title depict a staged challenge with exaggerated expressions and manufactured relationship drama, showing partial exposure of the child's midriff, indicating moderate performative labor and potential privacy concerns, suggesting a somewhat exploitative content format.",fSE1LHKUv3c,WHO KNOWS ME BETTER? Boyfriend VS Ex Boyfriend
0.8,0.9,0.7,0.0,0.6,0.0,0.7,"The thumbnail and title show staged emotional distress and manufactured drama around deleted content, combined with commercial links, indicating performative labor and emotional baiting likely for content generation rather than genuine family documentation.",RC63dne0OL8,My New Music Video Got DELETED
0.9,0.7,0.6,1.0,0.6,0.0,0.7,"The video features a staged challenge with exaggerated expressions and competition, includes commercial links, but does not reveal private or intimate moments, indicating moderate to high exploitation as content is created primarily for views and engagement.",969Diw6XOVw,"First To Finish GIANT GUMMY BEAR Challenge Wins $20,000 **BAD IDEA**🐻🌈 | Piper Rockelle"
0.9,0.7,0.8,0.0,0.1,0.6,0.8,"The video uses scripted staged content with manufactured romantic drama and emotional baiting, exposing intimate relationship themes involving minors, indicating a high likelihood of exploitation for content creation rather than genuine family documentation.",cDwuHBR_tUQ,KISSING MY EX-BOYFRIEND PRANK **Bad Idea**💋| Piper Rockelle
0.8,0.7,0.9,0.0,0.3,0.2,0.7,"The video appears to be scripted drama involving young people with emotional clickbait elements and some commercial promotion, indicating a high level of performative labor and manufactured conflict but limited privacy violation or challenge format.",CvjUutleg2k,This Is Why We Have To Break Up **It’s Over** 💔| Piper Rockelle
0.8,0.7,0.9,0.0,0.3,0.6,0.8,"The video uses staged dramatic content with emotional bait and conflict around a personal relationship, likely exploiting the child for content rather than genuine documentation.",yfLk2mZssyU,Telling My EX BOYFRIEND I Want to Get Back TOGETHER
0.9,0.7,0.6,1.0,0.2,0.0,0.7,"The video depicts a staged fitness challenge with exaggerated emotional expressions and competition, indicating performative labor and challenge format, but no clear privacy violations or heavy commercial content.",6wP9diq2SeA,LAST TO STOP Working Out Wins PRIZE
0.8,0.6,0.1,0.0,0.3,0.0,0.5,"The video shows a child in a staged vet role with exaggerated facial expression and props, indicating scripted content with some emotional bait and mild commercial intent, but no clear privacy violation or conflict.",yiChFdnn-cI,I Became A VET For The Day 🐶🐱
0.9,0.6,0.1,0.8,0.3,0.0,0.7,"The video shows children in staged ballerina costumes performing a 24-hour challenge with some emotional appeal and commercial links, indicating a high level of performative labor and moderate exploitative potential.",Lx5PfAbHQkU,WE BECAME BALLERINAS FOR A DAY!!!🩰
0.8,0.9,0.7,0.0,0.6,0.3,0.8,"The thumbnail and title use exaggerated emotional cues and staged content to provoke strong reactions and drive engagement, with commercial links present, indicating a high likelihood of exploitative content creation rather than genuine family documentation.",Swr_ECCjaB8,My Final Goodbye…💔
0.9,0.8,0.9,0.0,0.3,0.6,0.8,"The video clearly stages a dramatic and emotional scenario involving a child acting out conflict for views, using exaggerated expressions and provocative phrasing, which suggests performative labor and potential privacy concerns, making it likely exploitative content.",eCfyG1TsEhY,Having My BOYFRIEND Be MEAN To Me In Front Of My FAMILY To See How They React 🤬| Piper Rockelle
0.9,0.7,0.6,1.0,0.8,0.0,0.8,"The video features a clearly staged challenge with exaggerated excitement, commercial branding, and competitive elements, indicating high performative labor and exploitative content use rather than natural child activity.",p9T0anpnSok,"First To Find the M&M in Skittles Pool Wins $10,000 Challenge **IMPOSSIBLE**🌈 | Piper Rockelle"
0.9,0.7,0.6,0.0,0.3,0.2,0.7,"The video shows staged content with exaggerated emotional expressions and manufactured interpersonal drama, typical of scripted skits, with some commercial links present but limited privacy concerns.",oE4KWDiqHII,Being A CLINGY GIRLFRIEND To See How My Best Friend Reacts
0.9,0.8,0.6,1.0,0.3,0.1,0.7,"The video shows a staged challenge with exaggerated emotional expression and manufactured conflict, typical of content created primarily for views rather than natural child activity, with minor commercial elements and low privacy concerns.",3PokjEMrTfk,Underwater 100 Mystery Buttons.. Only 1 Will Let you ESCAPE the Box!! 💦 | Piper Rockelle
0.8,0.7,0.6,0.7,0.3,0.2,0.7,"The video title and thumbnail suggest a staged social experiment involving ignoring a crush to provoke a reaction, using emotional bait and manufactured conflict typical of challenge content, with some commercial promotion but limited privacy concerns, indicating a high likelihood of exploitative performative labor.",ytwgADBqOdc,Ignoring My CRUSH To See How He reacts
0.9,0.8,0.9,0.0,0.3,0.1,0.8,"The thumbnail and title depict a staged dramatic conflict with exaggerated emotions clearly designed for clicks, indicating performative content likely exploiting the child for views rather than genuine family documentation.",8zxXO9Y7aLY,"Starting A Fight, THEN Saying GOODBYE To My Best Friends"
0.9,0.7,0.6,1.0,0.3,0.0,0.7,"The video features a clearly staged challenge with costumes and exaggerated emotions designed for clicks, includes some commercial links, but does not show private or intimate moments, indicating moderate exploitation for content creation.",THHpVC8gLYw,HOT vs COLD Challenge **EXTREME** 🧊🔥 | Piper Rockelle
0.9,0.3,0.0,0.0,0.2,0.1,0.6,"The video involves a staged transformation with costume and makeup changes primarily for camera performance, with mild emotional bait and some commercial links, but no clear conflict or challenge format, suggesting moderate exploitation as content creation focus.",aW2naXIMJHM,I BECAME EMO FOR THE DAY 🖤
0.9,0.7,0.1,0.8,0.3,0.0,0.7,"The video involves staged content with children acting out viral TikTok couple challenges, uses emotional bait in title and thumbnail, follows a challenge format, and includes some commercial promotion, indicating a high level of performative labor and moderate exploitative potential without privacy violations.",g1EMhd7ms7Q,Recreating VIRAL Couples TikToks With My CRUSH Challenge **Try Not To CRINGE** ❤️🔥| Piper Rockelle
0.7,0.6,0.0,0.0,0.3,0.0,0.4,"The thumbnail and title suggest staged content with some emotional exaggeration for clicks, minor commercial signals, but no evident conflict, challenge, or privacy violation, indicating moderate but not high exploitation risk.",7AFGRJYKI9s,I BOUGHT A FARM 🐷🚜
0.8,0.7,0.4,0.0,0.9,0.2,0.7,"The video shows scripted fashion content with staged reactions and commercial promotion, uses emotional clickbait language and expressions, and involves some manufactured drama, indicating a high likelihood of exploitative content focused on content generation rather than natural child activity.",ojQOhX4Sotg,My Boyfriend and My Ex REACT To My Fashion Nova Summer Outfits **SHOCKING**❤️‍🔥| Piper Rockelle
0.8,0.3,0.0,0.0,0.6,0.0,0.6,"The video appears to be scripted content focused on showcasing a purchased house with some commercial intent, but lacks emotional bait, conflict, or privacy violations, indicating moderate exploitation primarily as a content-generation tool.",XZW5xnpE7Go,I Bought A PURPLE Dream House **EMPTY HOUSE TOUR**💜🔑| Piper Rockelle
0.9,0.7,0.6,1.0,0.5,0.0,0.8,"The video uses a staged challenge format with exaggerated emotions and manufactured drama for clicks, includes commercial links, but does not show private or intimate child moments.",fj_XchSjRuw,"LAST TO LEAVE  $25,000,000 PRIVATE JET, KEEPS IT ✈️ | Piper Rockelle"
0.8,0.7,0.3,0.0,0.2,0.0,0.5,"The video appears staged with performative elements and emotional baiting but lacks clear conflict, challenge format, or privacy violations, indicating moderate exploitation risk.",_bipmgHVZfk,SETTING MY BEST FRIEND UP ON A BLIND DATE 💘
0.9,0.9,0.7,1.0,0.3,0.0,0.8,"The video features a staged challenge with exaggerated emotional expressions designed to attract clicks, indicating high performative labor and emotional bait, with some commercial elements but no clear privacy violations.",chW0bKYeIVI,100 Mystery Buttons...Only 1 Will Let you ESCAPE this Box! 📦 | Piper Rockelle
0.8,0.7,0.3,0.0,0.6,0.0,0.6,"The video appears scripted with staged hiding from Santa, uses emotional curiosity bait, includes product placement, but lacks clear privacy violations or overt conflict, indicating moderate exploitation for content creation.",DVqTNEWu3I0,I Built a SECRET Room to HIDE From SANTA 🎅
0.9,0.7,0.6,0.8,0.1,0.3,0.75,"The thumbnail and title depict a staged challenge with scripted conflict and emotional baiting, indicating high performative labor and exploitative content use, though direct privacy violations are moderate.",oJbZyq6i8zE,Doing The OPPOSITE of what my PARENTS SAY for 24 Hours!
0.9,0.8,0.7,0.0,0.3,0.6,0.8,"The video shows a child performing staged content with exaggerated emotional reactions and manufactured family conflict, including revealing clothing and emotional manipulation, indicating a high likelihood of exploitation for content creation rather than genuine family documentation.",GWL75MDVGfI,I WORE A SCANDALOUS OUTFIT TO SEE HOW MY FAMILY REACTS!!
0.8,0.1,0.0,0.0,0.3,0.0,0.4,"The video appears to show scripted behind-the-scenes content with costumes and staging, some commercial links in the description, but lacks emotional bait, conflict, or privacy violations, indicating moderate performative labor but low overall exploitation.",ZuqVKIT_Aok,Piper Rockelle - Butterflies (EXCLUSIVE Behind The Scenes)🦋🦋🦋
0.8,0.9,0.6,0.0,0.3,0.1,0.7,"The thumbnail and title use staged emotional reactions and dramatic elements to attract views, indicating performative labor and emotional bait, with some manufactured conflict but no challenge format or clear privacy violations.",iBorntf5MY4,SAYING GOODBYE TO OUR HOME FOREVER **EMOTIONAL REACTION** 💔| Piper Rockelle
0.8,0.7,0.6,1.0,0.6,0.0,0.7,"The video features staged challenge content with exaggerated expressions and competition, includes product placement and shopping links, but does not show privacy violations, indicating a high likelihood of exploitative performative labor for content creation.",iRZb7XTxUQY,Last To STOP Playing With Their FIDGETS Wins PRIZE 🤑| Piper Rockelle
0.9,0.8,0.7,0.9,0.1,0.6,0.8,"The thumbnail and title depict a staged challenge with exaggerated emotional expressions and suggestive content involving minors, indicating high performative labor, emotional bait, and potential privacy concerns, making it likely exploitative.",B5oy4MopiGM,My BOYFRIEND Did the EYE TRACKER Challenge **TIK TOK GIRLS Edition**🔥👀| Piper Rockelle
0.9,0.7,0.3,1.0,0.4,0.0,0.7,"The video depicts a staged overnight survival challenge with exaggerated emotional expressions and clear challenge format, indicating performative labor and some commercial intent, but no privacy violations or strong conflict.",aaT7JNA00tk,Overnight SURVIVAL Challenge in an AIRPORT
